date_ymd,week,tray_id,recorded_by,typed_by,spp,cum_germ,sown_seeds,cum_germ_perc,comment
2023-03-28,1,M1-D1-O3,GX,JD,OEBI,8,48,0.17,
2023-03-28,1,M1-D1-O3,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D2-R5,GX,JD,RUHI,29,200,0.15,
2023-03-28,1,M1-D2-R5,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D3-A3,GX,JD,ANGE,9,400,0.02,
2023-03-28,1,M1-D3-A3,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-A3,GX,JD,ANGE,1,48,0.02,
2023-03-28,1,M1-D1-A3,GX,JD,CIAR,1,20,0.05,
2023-03-28,1,M2-D2-1,GX,JD,CIAR,2,20,0.10,
2023-03-28,1,M2-D2-1,GX,JD,RUHI,23,100,0.23,
2023-03-28,1,M2-D2-1,GX,JD,HEHE,1,100,0.01,
2023-03-28,1,S03,GX,JD,-,0,,,
2023-03-28,1,M1-D3-R4,GX,JD,RUHI,49,400,0.12,
2023-03-28,1,M1-D3-R4,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M2-D2-5,GX,JD,CIAR,1,20,0.05,
2023-03-28,1,M2-D2-5,GX,JD,RUHI,12,100,0.12,
2023-03-28,1,M2-D2-5,GX,JD,ANGE,3,100,0.03,
2023-03-28,1,M1-D3-O2,GX,JD,OEBI,77,400,0.19,
2023-03-28,1,M1-D3-O2,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D2-R2,GX,JD,RUHI,18,200,0.09,
2023-03-28,1,M1-D2-R2,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,S01,GX,JD,-,0,,,
2023-03-28,1,M4-D3-5,GX,JD,OEBI,37,100,0.37,
2023-03-28,1,M4-D3-5,GX,JD,RUHI,31,100,0.31,
2023-03-28,1,M4-D3-5,GX,JD,HEHE,4,100,0.04,
2023-03-28,1,M4-D3-5,GX,JD,MOFI,1,100,0.01,
2023-03-28,1,S02,GX,JD,-,0,,,
2023-03-28,1,M2-D3-1,GX,JD,ANGE,3,200,0.02,
2023-03-28,1,M2-D3-1,GX,JD,RUHI,11,200,0.06,
2023-03-28,1,M2-D3-1,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-R4,GX,JD,RUHI,6,48,0.13,
2023-03-28,1,M1-D1-R4,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D2-O2,GX,JD,OEBI,12,200,0.06,
2023-03-28,1,M1-D2-O2,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-A2,GX,JD,ANGE,0,48,0.00,
2023-03-28,1,M1-D1-A2,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-R1,GX,JD,RUHI,6,48,,
2023-03-28,1,M1-D1-R1,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M4-D3-2,GX,JD,OEBI,6,100,0.06,
2023-03-28,1,M4-D3-2,GX,JD,MOFI,1,100,0.01,
2023-03-28,1,M4-D3-2,GX,JD,HEHE,1,100,0.01,
2023-03-28,1,M4-D3-2,GX,JD,ANGE,1,100,0.01,
2023-03-28,1,M4-D3-2,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M4-D1-3,GX,JD,OEBI,4,12,0.33,
2023-03-28,1,M4-D1-3,GX,JD,MOFI,1,12,0.08,
2023-03-28,1,M4-D1-3,GX,JD,RUHI,1,12,0.08,
2023-03-28,1,M4-D1-3,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D2-H5,GX,JD,HEHE,2,200,0.01,
2023-03-28,1,M1-D2-H5,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M2-D2-4,GX,JD,MOFI,2,100,0.02,
2023-03-28,1,M2-D2-4,GX,JD,ANGE,2,100,0.02,
2023-03-28,1,M2-D2-4,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M2-D3-2,GX,JD,MOFI,7,200,0.04,
2023-03-28,1,M2-D3-2,GX,JD,HEHE,0,200,0.00,
2023-03-28,1,M2-D3-2,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D3-H5,GX,JD,HEHE,4,400,0.01,
2023-03-28,1,M1-D3-H5,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D2-R4,GX,JD,RUHI,25,200,0.13,
2023-03-28,1,M1-D2-R4,GX,JD,CIAR,2,20,0.10,
2023-03-28,1,M1-D2-O5,GX,JD,OEBI,19,200,0.10,
2023-03-28,1,M1-D2-O5,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D3-H1,GX,JD,HEHE,3,400,0.01,
2023-03-28,1,M1-D3-H1,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D3-H2,GX,JD,HEHE,0,400,0.00,
2023-03-28,1,M1-D3-H2,GX,JD,CIAR,1,20,0.05,
2023-03-28,1,S05,RPL,JD,-,0,,,
2023-03-28,1,S10,RPL,JD,-,0,,,
2023-03-28,1,S09,RPL,JD,-,0,,,
2023-03-28,1,M1-D1-R3,GX,JD,RUHI,9,48,,
2023-03-28,1,M1-D1-R3,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-H5,GX,JD,HEHE,0,48,0.00,
2023-03-28,1,M1-D1-H5,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D2-H3,GX,JD,HEHE,0,200,0.00,
2023-03-28,1,M1-D2-H3,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-M5,RPL,JD,MOFI,7,48,0.15,
2023-03-28,1,M1-D1-M5,RPL,JD,CIAR,0,20,0,
2023-03-28,1,M1-D2-A3,RPL,JD,ANGE,3,200,0.02,
2023-03-28,1,M1-D2-A3,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D3-M1,GX,JD,MOFI,25,400,0.06,
2023-03-28,1,M1-D3-M1,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M2-D3-4,GX,JD,OEBI,30,200,0.15,
2023-03-28,1,M2-D3-4,GX,JD,HEHE,0,200,0.00,
2023-03-28,1,M2-D3-4,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D2-M1,RPL,JD,MOFI,15,200,0.08,
2023-03-28,1,M1-D2-M1,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-M2,GX,JD,MOFI,8,48,0.17,
2023-03-28,1,M1-D1-M2,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D3-H4,RPL,JD,HEHE,2,400,0.01,
2023-03-28,1,M1-D3-H4,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D3-O3,GX,JD,OEBI,51,400,0.13,
2023-03-28,1,M1-D3-O3,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D3-A4,GX,JD,ANGE,15,400,0.04,
2023-03-28,1,M1-D3-A4,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-O4,RPL,JD,OEBI,4,48,0.08,
2023-03-28,1,M1-D1-O4,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D3-A1,GX,JD,ANGE,15,400,0.04,
2023-03-28,1,M1-D3-A1,GX,JD,CIAR,1,20,0.05,
2023-03-28,1,M1-D3-M2,GX,JD,MOFI,59,400,0.15,
2023-03-28,1,M1-D3-M2,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M4-D2-1,GX,JD,ANGE,4,50,0.08,
2023-03-28,1,M4-D2-1,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M4-D2-1,GX,JD,RUHI,5,50,0.10,
2023-03-28,1,M4-D2-1,GX,JD,HEHE,1,50,0.02,
2023-03-28,1,M4-D2-1,GX,JD,MOFI,1,50,0.02,
2023-03-28,1,M1-D3-O5,GX,JD,OEBI,10,400,0.03,
2023-03-28,1,M1-D3-O5,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-C1,RPL,JD,CIAR,1,20,0.05,
2023-03-28,1,M1-D2-A2,RPL,JD,ANGE,7,200,0.04,
2023-03-28,1,M1-D2-A2,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-H4,RPL,JD,HEHE,1,48,0.02,
2023-03-28,1,M1-D1-H4,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D3-H3,RPL,JD,HEHE,10,400,0.03,
2023-03-28,1,M1-D3-H3,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-O1,RPL,JD,OEBI,11,48,0.23,
2023-03-28,1,M1-D1-O1,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-M3,RPL,JD,MOFI,0,48,0.00,
2023-03-28,1,M1-D1-M3,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-C2,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-M1,RPL,JD,MOFI,0,48,0.00,
2023-03-28,1,M1-D1-M1,RPL,JD,CIAR,0,20,0.00,0
2023-03-28,1,M2-D1-5,RPL,JD,HEHE,2,24,0.08,
2023-03-28,1,M2-D1-5,RPL,JD,MOFI,1,24,0.04,
2023-03-28,1,M2-D1-5,RPL,JD,CIAR,1,20,0.05,
2023-03-28,1,M4-D1-5,RPL,JD,RUHI,2,12,0.17,
2023-03-28,1,M4-D1-5,RPL,JD,OEBI,2,12,0.17,
2023-03-28,1,M4-D1-5,RPL,JD,CIAR,2,20,0.10,
2023-03-28,1,M2-D2-3,RPL,JD,ANGE,3,100,0.03,
2023-03-28,1,M2-D2-3,RPL,JD,OEBI,26,100,0.26,
2023-03-28,1,M2-D2-3,RPL,JD,CIAR,1,20,0.05,
2023-03-28,1,M4-D2-5,RPL,JD,MOFI,3,50,0.06,
2023-03-28,1,M4-D2-5,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M4-D3-3,GX,JD,ANGE,7,100,0.07,
2023-03-28,1,M4-D3-3,GX,JD,OEBI,29,100,0.29,
2023-03-28,1,M4-D3-3,GX,JD,RUHI,8,100,0.08,
2023-03-28,1,M4-D3-3,GX,JD,MOFI,2,100,0.02,
2023-03-28,1,M4-D3-3,GX,JD,CIAR,1,20,0.05,
2023-03-28,1,M2-D2-2,GX,JD,OEBI,6,100,0.06,
2023-03-28,1,M2-D2-2,GX,JD,MOFI,6,100,0.06,
2023-03-28,1,M2-D2-2,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M2-D1-4,GX,JD,MOFI,2,24,0.08,
2023-03-28,1,M2-D1-4,GX,JD,OEBI,4,24,0.17,
2023-03-28,1,M2-D1-4,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M4-D3-4,GX,JD,HEHE,2,100,0.02,
2023-03-28,1,M4-D3-4,GX,JD,RUHI,6,100,0.06,
2023-03-28,1,M4-D3-4,GX,JD,ANGE,2,100,0.02,
2023-03-28,1,M4-D3-4,GX,JD,OEBI,18,100,0.18,
2023-03-28,1,M4-D3-4,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M4-D2-2,GX,JD,OEBI,12,50,0.24,
2023-03-28,1,M4-D2-2,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M4-D2-2,GX,JD,MOFI,2,50,0.04,
2023-03-28,1,M4-D1-4,GX,JD,RUHI,1,12,0.08,
2023-03-28,1,M4-D1-4,GX,JD,OEBI,1,12,0.08,
2023-03-28,1,M4-D1-4,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D3-R1,RPL,JD,RUHI,67,400,0.17,
2023-03-28,1,M1-D3-R1,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-C4,GX,JD,CIAR,0,20,0,
2023-03-28,1,M1-D1-H3,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-H3,GX,JD,HEHE,0,48,0.00,
2023-03-28,1,M1-D1-H1,RPL,JD,HEHE,1,48,0.02,
2023-03-28,1,M1-D1-H1,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M2-D1-2,RPL,JD,RUHI,3,24,0.13,
2023-03-28,1,M2-D1-2,RPL,JD,OEBI,2,24,0.08,
2023-03-28,1,M2-D1-2,RPL,JD,CIAR,1,20,0.05,
2023-03-28,1,M1-D2-H4,RPL,JD,HEHE,1,200,0.01,
2023-03-28,1,M1-D2-H4,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M4-D3-1,GX,JD,RUHI,14,100,0.14,
2023-03-28,1,M4-D3-1,GX,JD,MOFI,12,100,0.12,
2023-03-28,1,M4-D3-1,GX,JD,ANGE,1,100,0.01,
2023-03-28,1,M4-D3-1,GX,JD,HEHE,1,100,0.01,
2023-03-28,1,M4-D3-1,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D2-A1,RPL,JD,ANGE,5,200,0.03,
2023-03-28,1,M1-D2-A1,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D2-M5,GX,JD,MOFI,8,200,0.04,
2023-03-28,1,M1-D2-M5,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D2-M4,RPL,JD,MOFI,5,200,0.03,
2023-03-28,1,M1-D2-M4,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-O2,RPL,JD,OEBI,5,48,0.10,
2023-03-28,1,M1-D1-O2,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-M4,RPL,JD,MOFI,2,48,0.04,
2023-03-28,1,M1-D1-M4,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D3-R3,RPL,JD,RUHI,50,400,0.13,
2023-03-28,1,M1-D3-R3,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D3-R2,RPL,JD,RUHI,63,400,0.16,
2023-03-28,1,M1-D3-R2,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D2-O1,RPL,JD,OEBI,10,200,0.05,
2023-03-28,1,M1-D2-O1,RPL,JD,CIAR,1,20,0.05,
2023-03-28,1,M1-D3-O4,GX,JD,OEBI,58,400,0.15,
2023-03-28,1,M1-D3-O4,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D3-R5,GX,JD,RUHI,42,400,0.11,"Originally labelled as ""M1-D3-5"". This is likely a typo, so it is renamed to ""M1-D3-R5"""
2023-03-28,1,M1-D3-R5,GX,JD,CIAR,2,20,0.10,
2023-03-28,1,M1-D3-M3,GX,JD,MOFI,24,400,0.06,
2023-03-28,1,M1-D3-M3,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D3-A2,GX,JD,ANGE,17,400,0.04,
2023-03-28,1,M1-D3-A2,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D2-A4,GX,JD,ANGE,4,200,0.02,
2023-03-28,1,M1-D2-A4,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M4-D1-2,GX,JD,HEHE,0,12,0.00,
2023-03-28,1,M4-D1-2,GX,JD,OEBI,1,12,0.08,
2023-03-28,1,M4-D1-2,GX,JD,MOFI,1,12,0.08,
2023-03-28,1,M1-C3,GX,JD,CIAR,0,20,0,
2023-03-28,1,M4-D2-3,GX,JD,OEBI,6,50,0.12,
2023-03-28,1,M4-D2-3,GX,JD,RUHI,4,50,0.08,
2023-03-28,1,M4-D2-3,GX,JD,MOFI,1,50,0.02,
2023-03-28,1,M4-D2-3,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M4-D2-3,GX,JD,ANGE,0,50,0.00,
2023-03-28,1,M1-D3-M5,GX,JD,MOFI,22,400,0.06,
2023-03-28,1,M1-D3-M5,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,S06,GX,JD,-,0,,,
2023-03-28,1,M1-D2-H1,GX,JD,HEHE,0,200,0.00,
2023-03-28,1,M1-D2-H1,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D3-A5,GX,JD,ANGE,12,400,0.03,
2023-03-28,1,M1-D3-A5,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-C5,GX,JD,CIAR,0,20,0.00,"Originally labelled as ""M1-D3-C2"". This is likely a typo, so it is renamed to ""M1-C5"""
2023-03-28,1,M1-D2-R3,GX,JD,RUHI,15,200,0.08,
2023-03-28,1,M1-D2-R3,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,S08,GX,JD,-,0,,,
2023-03-28,1,M1-D2-O3,RPL,JD,OEBI,8,200,0.04,
2023-03-28,1,M1-D2-O3,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D2-M3,GX,JD,MOFI,34,200,0.17,
2023-03-28,1,M1-D2-M3,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-A4,GX,JD,ANGE,0,48,0.00,
2023-03-28,1,M1-D1-A4,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-R5,RPL,JD,RUHI,7,48,,
2023-03-28,1,M1-D1-R5,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-R2,GX,JD,RUHI,8,48,,
2023-03-28,1,M1-D1-R2,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D3-M4,RPL,JD,MOFI,27,400,0.07,
2023-03-28,1,M1-D3-M4,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D2-M2,GX,JD,MOFI,2,200,0.01,
2023-03-28,1,M1-D2-M2,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-A5,RPL,JD,ANGE,1,48,0.02,
2023-03-28,1,M1-D1-A5,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M2-D1-1,GX,JD,HEHE,0,24,0.00,
2023-03-28,1,M2-D1-1,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D2-R1,RPL,JD,RUHI,31,200,0.16,
2023-03-28,1,M1-D2-R1,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D2-O4,RPL,JD,OEBI,43,200,0.22,
2023-03-28,1,M1-D2-O4,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-A1,RPL,JD,ANGE,0,48,0.00,
2023-03-28,1,M1-D1-A1,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D3-O1,RPL,JD,OEBI,77,400,0.19,
2023-03-28,1,M1-D3-O1,RPL,JD,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-H2,GX,JD,HEHE,0,48,0.00,
2023-03-28,1,M1-D1-H2,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M4-D2-4,GX,JD,ANGE,1,50,0.02,
2023-03-28,1,M4-D2-4,GX,JD,CIAR,0,20,0.00,
2023-03-28,1,M4-D2-4,GX,JD,HEHE,1,50,0.02,
2023-03-28,1,M4-D2-4,GX,JD,OEBI,6,50,0.12,
2023-03-28,1,M4-D2-4,GX,JD,RUHI,9,50,0.18,
2023-03-28,1,M1-D2-A5,RPL,JD,ANGE,2,200,0.01,
2023-03-28,1,M1-D2-A5,RPL,JD,CIAR,0,20,0.00,
2023-03-31,1,M2-D3-5,GX,GX,MOFI,30,200,0.15,
2023-03-31,1,M2-D3-5,GX,GX,RUHI,25,200,0.13,
2023-03-31,1,M2-D3-5,GX,GX,CIAR,0,20,0.00,
2023-03-31,1,M1-D2-H2,GX,GX,HEHE,0,200,0.00,
2023-03-31,1,M1-D2-H2,GX,GX,CIAR,1,20,0.05,
2023-03-31,1,M2-D3-3,GX,GX,OEBI,63,200,0.32,
2023-03-31,1,M2-D3-3,GX,GX,ANGE,27,200,0.14,
2023-03-31,1,M2-D3-3,GX,GX,CIAR,4,20,0.20,
2023-03-31,1,M2-D1-1,GX,GX,OEBI,0,24,0.00,
2023-03-31,1,M2-D1-3,GX,GX,ANGE,1,24,0.04,
2023-03-31,1,M2-D1-3,GX,GX,HEHE,0,24,0.00,
2023-03-31,1,M2-D1-3,GX,GX,CIAR,0,20,0.00,
2023-03-28,1,M1-D1-O5,GX,GX,OEBI,6,48,0.13,
2023-03-28,1,M1-D1-O5,GX,GX,CIAR,0,20,0.00,
2023-03-31,1,M4-D1-1,GX,GX,ANGE,0,12,0.00,
2023-03-31,1,M4-D1-1,GX,GX,MOFI,0,12,0.00,
2023-03-31,1,M4-D1-1,GX,GX,HEHE,0,12,0.00,
2023-03-31,1,M4-D1-1,GX,GX,RUHI,0,12,0.00,
2023-03-31,1,M4-D1-1,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D1-O1,GX,GX,OEBI,13,48,0.27,
2023-04-05,2,M1-D1-O1,GX,GX,CIAR,3,20,0.15,
2023-04-05,2,M1-D3-O1,GX,GX,OEBI,83,400,0.21,
2023-04-05,2,M1-D3-O1,GX,GX,CIAR,4,20,0.20,
2023-04-05,2,M1-D2-O1,GX,GX,OEBI,37,200,0.19,
2023-04-05,2,M1-D2-O1,GX,GX,CIAR,3,20,0.15,
2023-04-05,2,M1-D1-A1,GX,GX,ANGE,1,48,0.02,
2023-04-05,2,M1-D1-A1,GX,GX,CIAR,0,20,0.00,
2023-03-28,1,M4-D2-5,GX,GX,OEBI,0,50,0.00,
2023-04-05,2,M4-D2-5,GX,GX,OEBI,8,50,0.16,
2023-03-28,1,M4-D2-5,GX,GX,RUHI,0,50,0.00,
2023-04-05,2,M4-D2-5,GX,GX,RUHI,1,50,0.02,
2023-04-05,2,M4-D2-5,GX,GX,MOFI,3,50,0.06,
2023-03-28,1,M4-D2-5,GX,GX,HEHE,0,50,0.00,
2023-04-05,2,M4-D2-5,GX,GX,HEHE,0,50,0.00,
2023-04-05,2,M4-D2-5,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,S10,GX,GX,-,0,,,
2023-04-05,2,M1-D2-H4,GX,GX,HEHE,6,200,0.03,
2023-04-05,2,M1-D2-H4,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,M1-C4,GX,GX,CIAR,4,20,0.20,
2023-04-05,2,M1-D3-R3,GX,GX,RUHI,58,400,0.15,
2023-04-05,2,M1-D3-R3,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,S03,GX,GX,-,0,,,
2023-04-05,2,M2-D1-3,GX,GX,ANGE,1,24,0.04,
2023-04-05,2,M2-D1-3,GX,GX,HEHE,0,24,0.00,
2023-04-05,2,M2-D1-3,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M1-D2-O3,GX,GX,OEBI,14,200,0.07,
2023-04-05,2,M1-D2-O3,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M1-D3-A3,GX,GX,ANGE,41,400,0.10,
2023-04-05,2,M1-D3-A3,GX,GX,CIAR,3,20,0.15,
2023-04-05,2,M4-D1-4,GX,GX,RUHI,1,12,0.08,
2023-03-28,1,M4-D1-4,GX,GX,ANGE,0,12,0.00,
2023-04-05,2,M4-D1-4,GX,GX,ANGE,1,12,0.08,
2023-04-05,2,M4-D1-4,GX,GX,OEBI,1,12,0.08,
2023-04-05,2,M4-D1-4,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D2-R5,GX,GX,RUHI,34,200,0.17,
2023-04-05,2,M1-D2-R5,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,M2-D3-1,GX,GX,RUHI,14,200,0.07,
2023-04-05,2,M2-D3-1,GX,GX,ANGE,3,200,0.02,
2023-04-05,2,M2-D3-1,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D1-A5,GX,GX,ANGE,6,48,0.13,
2023-04-05,2,M1-D1-A5,GX,GX,CIAR,4,20,0.20,
2023-04-05,2,M1-D2-R1,GX,GX,RUHI,45,200,0.23,
2023-04-05,2,M1-D2-R1,GX,GX,CIAR,3,20,0.15,
2023-04-05,2,M1-D2-O4,GX,GX,OEBI,57,200,0.29,
2023-04-05,2,M1-D2-O4,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D1-M4,GX,GX,MOFI,8,48,0.17,
2023-04-05,2,M1-D1-M4,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D1-H4,GX,GX,HEHE,1,48,0.02,
2023-04-05,2,M1-D1-H4,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,M1-C1,GX,GX,CIAR,3,20,0.15,
2023-04-05,2,M1-D2-A5,GX,GX,ANGE,4,200,0.02,
2023-04-05,2,M1-D2-A5,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D1-M1,GX,GX,MOFI,7,48,0.15,
2023-04-05,2,M1-D1-M1,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,M2-D3-3,GX,GX,OEBI,64,200,0.32,
2023-04-05,2,M2-D3-3,GX,GX,ANGE,36,200,0.18,
2023-04-05,2,M2-D3-3,GX,GX,CIAR,4,20,0.20,
2023-04-05,2,M1-D3-H4,GX,GX,HEHE,6,400,0.02,
2023-04-05,2,M1-D3-H4,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M1-D2-A3,GX,GX,ANGE,13,200,0.07,
2023-04-05,2,M1-D2-A3,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,M1-D3-R5,GX,GX,RUHI,57,400,0.14,
2023-04-05,2,M1-D3-A2,GX,GX,ANGE,58,400,0.15,
2023-04-05,2,M1-D3-A2,GX,GX,CIAR,8,20,0.40,
2023-04-05,2,M1-D2-A4,GX,GX,ANGE,10,200,0.05,
2023-04-05,2,M1-D2-A4,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D1-A2,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,M1-C3,GX,GX,CIAR,5,20,0.25,
2023-04-05,2,M4-D2-3,GX,GX,OEBI,11,50,0.22,
2023-04-05,2,M4-D2-3,GX,GX,RUHI,5,50,0.10,
2023-04-05,2,M4-D2-3,GX,GX,ANGE,1,50,0.02,
2023-04-05,2,M1-D3-M5,GX,GX,MOFI,103,400,0.26,
2023-04-05,2,S06,GX,GX,-,0,,,
2023-04-05,2,M1-D3-A5,GX,GX,ANGE,32,400,0.08,
2023-04-05,2,M1-D3-A5,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M1-D1-H5,GX,GX,HEHE,0,48,0.00,
2023-04-05,2,M1-D1-H5,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M4-D3-2,GX,GX,OEBI,19,100,0.19,
2023-04-05,2,M4-D3-2,GX,GX,MOFI,6,100,0.06,
2023-04-05,2,M4-D3-2,GX,GX,HEHE,4,100,0.04,
2023-04-05,2,M4-D3-2,GX,GX,ANGE,6,100,0.06,
2023-04-05,2,M4-D3-2,GX,GX,CIAR,2,20,0.10,
2023-03-28,1,M4-D1-2,GX,GX,ANGE,0,12,0.00,
2023-04-05,2,M4-D1-2,GX,GX,HEHE,0,12,0.00,
2023-04-05,2,M4-D1-2,GX,GX,MOFI,1,12,0.08,
2023-03-28,1,M4-D1-2,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D1-H2,GX,GX,HEHE,0,48,0.00,
2023-04-05,2,M1-D1-H3,GX,GX,HEHE,0,48,0.00,
2023-04-05,2,M1-D1-H3,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D3-H3,GX,GX,HEHE,37,400,0.09,
2023-04-05,2,M1-D3-H3,GX,GX,CIAR,4,20,0.20,
2023-04-05,2,M2-D1-5,GX,GX,HEHE,2,24,0.08,
2023-04-05,2,M2-D1-5,GX,GX,MOFI,4,24,0.17,
2023-04-05,2,M2-D1-5,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M2-D3-4,GX,GX,OEBI,48,200,0.24,
2023-04-05,2,M2-D3-4,GX,GX,HEHE,1,200,0.01,
2023-04-05,2,M2-D3-4,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M4-D2-2,GX,GX,OEBI,18,50,0.36,
2023-03-28,1,M4-D2-2,GX,GX,ANGE,1,50,0.02,
2023-04-05,2,M4-D2-2,GX,GX,MOFI,4,50,0.08,
